operacao,custo,total,media
6037,16041,78619851,13023.0
6038,16042,78635893,13023.5
6039,16043,78651936,13024.0
6040,16044,78667980,13024.5
6041,16045,78684025,13025.0
6042,16046,78700071,13025.5
6043,16047,78716118,13026.0
6044,16048,78732166,13026.5
6045,16049,78748215,13027.0
6046,16050,78764265,13027.5
6047,16051,78780316,13028.0
6048,16052,78796368,13028.5
6049,16053,78812421,13029.0
6050,16054,78828475,13029.5
6051,16055,78844530,13030.0
6052,16056,78860586,13030.5
6053,16057,78876643,13031.0
6054,16058,78892701,13031.5
6055,16059,78908760,13032.0
6056,16060,78924820,13032.5
6057,16061,78940881,13033.0
6058,16062,78956943,13033.5
6059,16063,78973006,13034.0
6060,16064,78989070,13034.5
6061,16065,79005135,13035.0
6062,16066,79021201,13035.5
6063,16067,79037268,13036.0
6064,16068,79053336,13036.5
6065,16069,79069405,13037.0
6066,16070,79085475,13037.5
6067,16071,79101546,13038.0
6068,16072,79117618,13038.5
6069,16073,79133691,13039.0
6070,16074,79149765,13039.5
6071,16075,79165840,13040.0
6072,16076,79181916,13040.5
6073,16077,79197993,13041.0
6074,16078,79214071,13041.5
6075,16079,79230150,13042.0
6076,16080,79246230,13042.5
6077,16081,79262311,13043.0
6078,16082,79278393,13043.5
6079,16083,79294476,13044.0
6080,16084,79310560,13044.5
6081,16085,79326645,13045.0
6082,16086,79342731,13045.5
6083,16087,79358818,13046.0
6084,16088,79374906,13046.5
6085,16089,79390995,13047.0
6086,16090,79407085,13047.5
6087,16091,79423176,13048.0
6088,16092,79439268,13048.5
6089,16093,79455361,13049.0
6090,16094,79471455,13049.5
6091,16095,79487550,13050.0
6092,16096,79503646,13050.5
6093,16097,79519743,13051.0
6094,16098,79535841,13051.5
6095,16099,79551940,13052.0
6096,16100,79568040,13052.5
6097,16101,79584141,13053.0
6098,16102,79600243,13053.5
6099,16103,79616346,13054.0
6100,16104,79632450,13054.5
6101,16105,79648555,13055.0
6102,16106,79664661,13055.5
6103,16107,79680768,13056.0
6104,16108,79696876,13056.5
6105,16109,79712985,13057.0
6106,16110,79729095,13057.5
6107,16111,79745206,13058.0
6108,16112,79761318,13058.5
6109,16113,79777431,13059.0
6110,16114,79793545,13059.5
6111,16115,79809660,13060.0
6112,16116,79825776,13060.5
6113,16117,79841893,13061.0
6114,16118,79858011,13061.5
6115,16119,79874130,13062.0
6116,16120,79890250,13062.5
6117,16121,79906371,13063.0
6118,16122,79922493,13063.5
6119,16123,79938616,13064.0
6120,16124,79954740,13064.5
6121,16125,79970865,13065.0
6122,16126,79986991,13065.5
6123,16127,80003118,13066.0
6124,16128,80019246,13066.5
6125,16129,80035375,13067.0
6126,16130,80051505,13067.5
6127,16131,80067636,13068.0
6128,16132,80083768,13068.5
6129,16133,80099901,13069.0
6130,16134,80116035,13069.5
6131,16135,80132170,13070.0
6132,16136,80148306,13070.5
6133,16137,80164443,13071.0
6134,16138,80180581,13071.5
6135,16139,80196720,13072.0
6136,16140,80212860,13072.5
6137,16141,80229001,13073.0
6138,16142,80245143,13073.5
6139,16143,80261286,13074.0
6140,16144,80277430,13074.5
6141,16145,80293575,13075.0
6142,16146,80309721,13075.5
6143,16147,80325868,13076.0
6144,16148,80342016,13076.5
6145,16149,80358165,13077.0
6146,16150,80374315,13077.5
6147,16151,80390466,13078.0
6148,16152,80406618,13078.5
6149,16153,80422771,13079.0
6150,16154,80438925,13079.5
6151,16155,80455080,13080.0
6152,16156,80471236,13080.5
6153,16157,80487393,13081.0
6154,16158,80503551,13081.5
6155,16159,80519710,13082.0
6156,16160,80535870,13082.5
6157,16161,80552031,13083.0
6158,16162,80568193,13083.5
6159,16163,80584356,13084.0
6160,16164,80600520,13084.5
6161,16165,80616685,13085.0
6162,16166,80632851,13085.5
6163,16167,80649018,13086.0
6164,16168,80665186,13086.5
6165,16169,80681355,13087.0
6166,16170,80697525,13087.5
6167,16171,80713696,13088.0
6168,16172,80729868,13088.5
6169,16173,80746041,13089.0
6170,16174,80762215,13089.5
6171,16175,80778390,13090.0
6172,16176,80794566,13090.5
6173,16177,80810743,13091.0
6174,16178,80826921,13091.5
6175,16179,80843100,13092.0
6176,16180,80859280,13092.5
6177,16181,80875461,13093.0
6178,16182,80891643,13093.5
6179,16183,80907826,13094.0
6180,16184,80924010,13094.5
6181,16185,80940195,13095.0
6182,16186,80956381,13095.5
6183,16187,80972568,13096.0
6184,16188,80988756,13096.5
6185,16189,81004945,13097.0
6186,16190,81021135,13097.5
6187,16191,81037326,13098.0
6188,16192,81053518,13098.5
6189,16193,81069711,13099.0
6190,16194,81085905,13099.5
6191,16195,81102100,13100.0
6192,16196,81118296,13100.5
6193,16197,81134493,13101.0
6194,16198,81150691,13101.5
6195,16199,81166890,13102.0
6196,16200,81183090,13102.5
6197,16201,81199291,13103.0
6198,16202,81215493,13103.5
6199,16203,81231696,13104.0
6200,16204,81247900,13104.5
6201,16205,81264105,13105.0
6202,16206,81280311,13105.5
6203,16207,81296518,13106.0
6204,16208,81312726,13106.5
6205,16209,81328935,13107.0
6206,16210,81345145,13107.5
6207,16211,81361356,13108.0
6208,16212,81377568,13108.5
6209,16213,81393781,13109.0
6210,16214,81409995,13109.5
6211,16215,81426210,13110.0
6212,16216,81442426,13110.5
6213,16217,81458643,13111.0
6214,16218,81474861,13111.5
6215,16219,81491080,13112.0
6216,16220,81507300,13112.5
6217,16221,81523521,13113.0
6218,16222,81539743,13113.5
6219,16223,81555966,13114.0
6220,16224,81572190,13114.5
6221,16225,81588415,13115.0
6222,16226,81604641,13115.5
6223,16227,81620868,13116.0
6224,16228,81637096,13116.5
6225,16229,81653325,13117.0
6226,16230,81669555,13117.5
6227,16231,81685786,13118.0
6228,16232,81702018,13118.5
6229,16233,81718251,13119.0
6230,16234,81734485,13119.5
6231,16235,81750720,13120.0
6232,16236,81766956,13120.5
6233,16237,81783193,13121.0
6234,16238,81799431,13121.5
6235,16239,81815670,13122.0
6236,16240,81831910,13122.5
6237,16241,81848151,13123.0
6238,16242,81864393,13123.5
6239,16243,81880636,13124.0
6240,16244,81896880,13124.5
6241,16245,81913125,13125.0
6242,16246,81929371,13125.5
6243,16247,81945618,13126.0
6244,16248,81961866,13126.5
6245,16249,81978115,13127.0
6246,16250,81994365,13127.5
6247,16251,82010616,13128.0
6248,16252,82026868,13128.5
6249,16253,82043121,13129.0
6250,16254,82059375,13129.5
6251,16255,82075630,13130.0
6252,16256,82091886,13130.5
6253,16257,82108143,13131.0
6254,16258,82124401,13131.5
6255,16259,82140660,13132.0
6256,16260,82156920,13132.5
6257,16261,82173181,13133.0
6258,16262,82189443,13133.5
6259,16263,82205706,13134.0
6260,16264,82221970,13134.5
6261,16265,82238235,13135.0
6262,16266,82254501,13135.5
6263,16267,82270768,13136.0
6264,16268,82287036,13136.5
6265,16269,82303305,13137.0
6266,16270,82319575,13137.5
6267,16271,82335846,13138.0
6268,16272,82352118,13138.5
6269,16273,82368391,13139.0
6270,16274,82384665,13139.5
6271,16275,82400940,13140.0
6272,16276,82417216,13140.5
6273,16277,82433493,13141.0
6274,16278,82449771,13141.5
6275,16279,82466050,13142.0
6276,16280,82482330,13142.5
6277,16281,82498611,13143.0
6278,16282,82514893,13143.5
6279,16283,82531176,13144.0
6280,16284,82547460,13144.5
6281,16285,82563745,13145.0
6282,16286,82580031,13145.5
6283,16287,82596318,13146.0
6284,16288,82612606,13146.5
6285,16289,82628895,13147.0
6286,16290,82645185,13147.5
6287,16291,82661476,13148.0
6288,16292,82677768,13148.5
6289,16293,82694061,13149.0
6290,16294,82710355,13149.5
6291,16295,82726650,13150.0
6292,16296,82742946,13150.5
6293,16297,82759243,13151.0
6294,16298,82775541,13151.5
6295,16299,82791840,13152.0
6296,16300,82808140,13152.5
6297,16301,82824441,13153.0
6298,16302,82840743,13153.5
6299,16303,82857046,13154.0
6300,16304,82873350,13154.5
6301,16305,82889655,13155.0
6302,16306,82905961,13155.5
6303,16307,82922268,13156.0
6304,16308,82938576,13156.5
6305,16309,82954885,13157.0
6306,16310,82971195,13157.5
6307,16311,82987506,13158.0
6308,16312,83003818,13158.5
6309,16313,83020131,13159.0
6310,16314,83036445,13159.5
6311,16315,83052760,13160.0
6312,16316,83069076,13160.5
6313,16317,83085393,13161.0
6314,16318,83101711,13161.5
6315,16319,83118030,13162.0
6316,16320,83134350,13162.5
6317,16321,83150671,13163.0
6318,16322,83166993,13163.5
6319,16323,83183316,13164.0
6320,16324,83199640,13164.5
6321,16325,83215965,13165.0
6322,16326,83232291,13165.5
6323,16327,83248618,13166.0
6324,16328,83264946,13166.5
6325,16329,83281275,13167.0
6326,16330,83297605,13167.5
6327,16331,83313936,13168.0
6328,16332,83330268,13168.5
6329,16333,83346601,13169.0
6330,16334,83362935,13169.5
6331,16335,83379270,13170.0
6332,16336,83395606,13170.5
6333,16337,83411943,13171.0
6334,16338,83428281,13171.5
6335,16339,83444620,13172.0
6336,16340,83460960,13172.5
6337,16341,83477301,13173.0
6338,16342,83493643,13173.5
6339,16343,83509986,13174.0
6340,16344,83526330,13174.5
6341,16345,83542675,13175.0
6342,16346,83559021,13175.5
6343,16347,83575368,13176.0
6344,16348,83591716,13176.5
6345,16349,83608065,13177.0
6346,16350,83624415,13177.5
6347,16351,83640766,13178.0
6348,16352,83657118,13178.5
6349,16353,83673471,13179.0
6350,16354,83689825,13179.5
6351,16355,83706180,13180.0
6352,16356,83722536,13180.5
6353,16357,83738893,13181.0
6354,16358,83755251,13181.5
6355,16359,83771610,13182.0
6356,16360,83787970,13182.5
6357,16361,83804331,13183.0
6358,16362,83820693,13183.5
6359,16363,83837056,13184.0
6360,16364,83853420,13184.5
6361,16365,83869785,13185.0
6362,16366,83886151,13185.5
6363,16367,83902518,13186.0
6364,16368,83918886,13186.5
6365,16369,83935255,13187.0
6366,16370,83951625,13187.5
6367,16371,83967996,13188.0
6368,16372,83984368,13188.5
6369,16373,84000741,13189.0
6370,16374,84017115,13189.5
6371,16375,84033490,13190.0
6372,16376,84049866,13190.5
6373,16377,84066243,13191.0
6374,16378,84082621,13191.5
6375,16379,84099000,13192.0
6376,16380,84115380,13192.5
6377,16381,84131761,13193.0
6378,16382,84148143,13193.5
6379,16383,84164526,13194.0
6380,16384,84180910,13194.5
6381,16385,84197295,13195.0
6382,16386,84213681,13195.5
6383,16387,84230068,13196.0
6384,16388,84246456,13196.5
6385,16389,84262845,13197.0
6386,16390,84279235,13197.5
6387,16391,84295626,13198.0
6388,16392,84312018,13198.5
6389,16393,84328411,13199.0
6390,16394,84344805,13199.5
6391,16395,84361200,13200.0
6392,16396,84377596,13200.5
6393,16397,84393993,13201.0
6394,16398,84410391,13201.5
6395,16399,84426790,13202.0
6396,16400,84443190,13202.5
6397,16401,84459591,13203.0
6398,16402,84475993,13203.5
6399,16403,84492396,13204.0
6400,16404,84508800,13204.5
6401,16405,84525205,13205.0
6402,16406,84541611,13205.5
6403,16407,84558018,13206.0
6404,16408,84574426,13206.5
6405,16409,84590835,13207.0
6406,16410,84607245,13207.5
6407,16411,84623656,13208.0
6408,16412,84640068,13208.5
6409,16413,84656481,13209.0
6410,16414,84672895,13209.5
6411,16415,84689310,13210.0
6412,16416,84705726,13210.5
6413,16417,84722143,13211.0
6414,16418,84738561,13211.5
6415,16419,84754980,13212.0
6416,16420,84771400,13212.5
6417,16421,84787821,13213.0
6418,16422,84804243,13213.5
6419,16423,84820666,13214.0
6420,16424,84837090,13214.5
6421,16425,84853515,13215.0
6422,16426,84869941,13215.5
6423,16427,84886368,13216.0
6424,16428,84902796,13216.5
6425,16429,84919225,13217.0
6426,16430,84935655,13217.5
6427,16431,84952086,13218.0
6428,16432,84968518,13218.5
6429,16433,84984951,13219.0
6430,16434,85001385,13219.5
6431,16435,85017820,13220.0
6432,16436,85034256,13220.5
6433,16437,85050693,13221.0
6434,16438,85067131,13221.5
6435,16439,85083570,13222.0
6436,16440,85100010,13222.5
6437,16441,85116451,13223.0
6438,16442,85132893,13223.5
6439,16443,85149336,13224.0
6440,16444,85165780,13224.5
6441,16445,85182225,13225.0
6442,16446,85198671,13225.5
6443,16447,85215118,13226.0
6444,16448,85231566,13226.5
6445,16449,85248015,13227.0
6446,16450,85264465,13227.5
6447,16451,85280916,13228.0
6448,16452,85297368,13228.5
6449,16453,85313821,13229.0
6450,16454,85330275,13229.5
6451,16455,85346730,13230.0
6452,16456,85363186,13230.5
6453,16457,85379643,13231.0
6454,16458,85396101,13231.5
6455,16459,85412560,13232.0
6456,16460,85429020,13232.5
6457,16461,85445481,13233.0
6458,16462,85461943,13233.5
6459,16463,85478406,13234.0
6460,16464,85494870,13234.5
6461,16465,85511335,13235.0
6462,16466,85527801,13235.5
6463,16467,85544268,13236.0
6464,16468,85560736,13236.5
6465,16469,85577205,13237.0
6466,16470,85593675,13237.5
6467,16471,85610146,13238.0
6468,16472,85626618,13238.5
6469,16473,85643091,13239.0
6470,16474,85659565,13239.5
6471,16475,85676040,13240.0
6472,16476,85692516,13240.5
6473,16477,85708993,13241.0
6474,16478,85725471,13241.5
6475,16479,85741950,13242.0
6476,16480,85758430,13242.5
6477,16481,85774911,13243.0
6478,16482,85791393,13243.5
6479,16483,85807876,13244.0
6480,16484,85824360,13244.5
6481,16485,85840845,13245.0
6482,16486,85857331,13245.5
6483,16487,85873818,13246.0
6484,16488,85890306,13246.5
6485,16489,85906795,13247.0
6486,16490,85923285,13247.5
6487,16491,85939776,13248.0
6488,16492,85956268,13248.5
6489,16493,85972761,13249.0
6490,16494,85989255,13249.5
6491,16495,86005750,13250.0
6492,16496,86022246,13250.5
6493,16497,86038743,13251.0
6494,16498,86055241,13251.5
6495,16499,86071740,13252.0
6496,16500,86088240,13252.5
6497,16501,86104741,13253.0
6498,16502,86121243,13253.5
6499,16503,86137746,13254.0
6500,16504,86154250,13254.5
6501,16505,86170755,13255.0
6502,16506,86187261,13255.5
6503,16507,86203768,13256.0
6504,16508,86220276,13256.5
6505,16509,86236785,13257.0
6506,16510,86253295,13257.5
6507,16511,86269806,13258.0
6508,16512,86286318,13258.5
6509,16513,86302831,13259.0
6510,16514,86319345,13259.5
6511,16515,86335860,13260.0
6512,16516,86352376,13260.5
6513,16517,86368893,13261.0
6514,16518,86385411,13261.5
6515,16519,86401930,13262.0
6516,16520,86418450,13262.5
6517,16521,86434971,13263.0
6518,16522,86451493,13263.5
6519,16523,86468016,13264.0
6520,16524,86484540,13264.5
6521,16525,86501065,13265.0
6522,16526,86517591,13265.5
6523,16527,86534118,13266.0
6524,16528,86550646,13266.5
6525,16529,86567175,13267.0
6526,16530,86583705,13267.5
6527,16531,86600236,13268.0
6528,16532,86616768,13268.5
6529,16533,86633301,13269.0
6530,16534,86649835,13269.5
6531,16535,86666370,13270.0
6532,16536,86682906,13270.5
6533,16537,86699443,13271.0
6534,16538,86715981,13271.5
6535,16539,86732520,13272.0
6536,16540,86749060,13272.5
6537,16541,86765601,13273.0
6538,16542,86782143,13273.5
6539,16543,86798686,13274.0
6540,16544,86815230,13274.5
6541,16545,86831775,13275.0
6542,16546,86848321,13275.5
6543,16547,86864868,13276.0
6544,16548,86881416,13276.5
6545,16549,86897965,13277.0
6546,16550,86914515,13277.5
6547,16551,86931066,13278.0
6548,16552,86947618,13278.5
6549,16553,86964171,13279.0
6550,16554,86980725,13279.5
6551,16555,86997280,13280.0
6552,16556,87013836,13280.5
6553,16557,87030393,13281.0
6554,16558,87046951,13281.5
6555,16559,87063510,13282.0
6556,16560,87080070,13282.5
6557,16561,87096631,13283.0
6558,16562,87113193,13283.5
6559,16563,87129756,13284.0
6560,16564,87146320,13284.5
6561,16565,87162885,13285.0
6562,16566,87179451,13285.5
6563,16567,87196018,13286.0
6564,16568,87212586,13286.5
6565,16569,87229155,13287.0
6566,16570,87245725,13287.5
6567,16571,87262296,13288.0
6568,16572,87278868,13288.5
6569,16573,87295441,13289.0
6570,16574,87312015,13289.5
6571,16575,87328590,13290.0
6572,16576,87345166,13290.5
6573,16577,87361743,13291.0
6574,16578,87378321,13291.5
6575,16579,87394900,13292.0
6576,16580,87411480,13292.5
6577,16581,87428061,13293.0
6578,16582,87444643,13293.5
6579,16583,87461226,13294.0
6580,16584,87477810,13294.5
6581,16585,87494395,13295.0
6582,16586,87510981,13295.5
6583,16587,87527568,13296.0
6584,16588,87544156,13296.5
6585,16589,87560745,13297.0
6586,16590,87577335,13297.5
6587,16591,87593926,13298.0
6588,16592,87610518,13298.5
6589,16593,87627111,13299.0
6590,16594,87643705,13299.5
6591,16595,87660300,13300.0
6592,16596,87676896,13300.5
6593,16597,87693493,13301.0
6594,16598,87710091,13301.5
6595,16599,87726690,13302.0
6596,16600,87743290,13302.5
6597,16601,87759891,13303.0
6598,16602,87776493,13303.5
6599,16603,87793096,13304.0
6600,16604,87809700,13304.5
6601,16605,87826305,13305.0
6602,16606,87842911,13305.5
6603,16607,87859518,13306.0
6604,16608,87876126,13306.5
6605,16609,87892735,13307.0
6606,16610,87909345,13307.5
6607,16611,87925956,13308.0
6608,16612,87942568,13308.5
6609,16613,87959181,13309.0
6610,16614,87975795,13309.5
6611,16615,87992410,13310.0
6612,16616,88009026,13310.5
6613,16617,88025643,13311.0
6614,16618,88042261,13311.5
6615,16619,88058880,13312.0
6616,16620,88075500,13312.5
6617,16621,88092121,13313.0
6618,16622,88108743,13313.5
6619,16623,88125366,13314.0
6620,16624,88141990,13314.5
6621,16625,88158615,13315.0
6622,16626,88175241,13315.5
6623,16627,88191868,13316.0
6624,16628,88208496,13316.5
6625,16629,88225125,13317.0
6626,16630,88241755,13317.5
6627,16631,88258386,13318.0
6628,16632,88275018,13318.5
6629,16633,88291651,13319.0
6630,16634,88308285,13319.5
6631,16635,88324920,13320.0
6632,16636,88341556,13320.5
6633,16637,88358193,13321.0
6634,16638,88374831,13321.5
6635,16639,88391470,13322.0
6636,16640,88408110,13322.5
6637,16641,88424751,13323.0
6638,16642,88441393,13323.5
6639,16643,88458036,13324.0
6640,16644,88474680,13324.5
6641,16645,88491325,13325.0
6642,16646,88507971,13325.5
6643,16647,88524618,13326.0
6644,16648,88541266,13326.5
6645,16649,88557915,13327.0
6646,16650,88574565,13327.5
6647,16651,88591216,13328.0
6648,16652,88607868,13328.5
6649,16653,88624521,13329.0
6650,16654,88641175,13329.5
6651,16655,88657830,13330.0
6652,16656,88674486,13330.5
6653,16657,88691143,13331.0
6654,16658,88707801,13331.5
6655,16659,88724460,13332.0
6656,16660,88741120,13332.5
6657,16661,88757781,13333.0
6658,16662,88774443,13333.5
6659,16663,88791106,13334.0
6660,16664,88807770,13334.5
6661,16665,88824435,13335.0
6662,16666,88841101,13335.5
6663,16667,88857768,13336.0
6664,16668,88874436,13336.5
6665,16669,88891105,13337.0
6666,16670,88907775,13337.5
6667,16671,88924446,13338.0
6668,16672,88941118,13338.5
6669,16673,88957791,13339.0
6670,16674,88974465,13339.5
6671,16675,88991140,13340.0
6672,16676,89007816,13340.5
6673,16677,89024493,13341.0
6674,16678,89041171,13341.5
6675,16679,89057850,13342.0
6676,16680,89074530,13342.5
6677,16681,89091211,13343.0
6678,16682,89107893,13343.5
6679,16683,89124576,13344.0
6680,16684,89141260,13344.5
6681,16685,89157945,13345.0
6682,16686,89174631,13345.5
6683,16687,89191318,13346.0
6684,16688,89208006,13346.5
6685,16689,89224695,13347.0
6686,16690,89241385,13347.5
6687,16691,89258076,13348.0
6688,16692,89274768,13348.5
6689,16693,89291461,13349.0
6690,16694,89308155,13349.5
6691,16695,89324850,13350.0
6692,16696,89341546,13350.5
6693,16697,89358243,13351.0
6694,16698,89374941,13351.5
6695,16699,89391640,13352.0
6696,16700,89408340,13352.5
6697,16701,89425041,13353.0
6698,16702,89441743,13353.5
6699,16703,89458446,13354.0
6700,16704,89475150,13354.5
6701,16705,89491855,13355.0
6702,16706,89508561,13355.5
6703,16707,89525268,13356.0
6704,16708,89541976,13356.5
6705,16709,89558685,13357.0
6706,16710,89575395,13357.5
6707,16711,89592106,13358.0
6708,16712,89608818,13358.5
6709,16713,89625531,13359.0
6710,16714,89642245,13359.5
6711,16715,89658960,13360.0
6712,16716,89675676,13360.5
